timestamp,gpx_lon,gpx_lat,gps_lon,gps_lat,air_lon,air_lat,fnl_lon,fnl_lat,type_mask,mlt_mask,date,stay_point_x,stay_point_y,stay_status,move_id,outlier,time_minute,time_hour,time_date
1637297137.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,45.0,12.0,19.0
1637297198.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,46.0,12.0,19.0
1637297258.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,47.0,12.0,19.0
1637297318.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,48.0,12.0,19.0
1637297379.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,49.0,12.0,19.0
1637297439.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,50.0,12.0,19.0
1637297499.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,51.0,12.0,19.0
1637297559.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,52.0,12.0,19.0
1637297609.5,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,53.0,12.0,19.0
1637297660.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,54.0,12.0,19.0
1637297720.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,55.0,12.0,19.0
1637297780.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,56.0,12.0,19.0
1637297850.5,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,57.0,12.0,19.0
1637297914.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,58.0,12.0,19.0
1637297975.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,59.0,12.0,19.0
1637298035.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,0.0,13.0,19.0
1637298095.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,1.0,13.0,19.0
1637298155.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,2.0,13.0,19.0
1637298215.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,3.0,13.0,19.0
1637298275.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,4.0,13.0,19.0
1637298335.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,5.0,13.0,19.0
1637298395.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,6.0,13.0,19.0
1637298455.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,7.0,13.0,19.0
1637298515.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,8.0,13.0,19.0
1637298575.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,9.0,13.0,19.0
1637298620.5,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,10.0,13.0,19.0
1637298694.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,11.0,13.0,19.0
1637298740.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,12.0,13.0,19.0
1637298800.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,13.0,13.0,19.0
1637298860.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,14.0,13.0,19.0
1637298923.0,,,114.1292576,22.2823689,,,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,7,1.0,15.0,13.0,19.0
1637298992.0,,,114.1292576,22.28202,,,114.1292576,22.28202,log,sing,19,,,0.0,8,1.0,16.0,13.0,19.0
1637299042.0,,,114.1294434,22.28219445,114.1294808,22.282186,114.1294808,22.282186,log,sing,19,,,0.0,8,1.0,17.0,13.0,19.0
1637299102.0,,,114.1292576,22.2820492,114.128939,22.2820601,114.1292576,22.2820601,log,sing,19,,,0.0,8,1.0,18.0,13.0,19.0
1637299163.0,,,114.1288861,22.2820784,114.1288899,22.2820893,114.1288861,22.2820784,log,sing,19,,,0.0,8,1.0,19.0,13.0,19.0
1637299223.0,,,114.1292576,22.28202,114.1290787,22.2820486,114.1292576,22.28202,log,sing,19,,,0.0,8,1.0,20.0,13.0,19.0
1637299284.0,,,114.1294434,22.28216525,114.1294455,22.2821592,114.1294455,22.2821592,log,sing,19,,,0.0,8,1.0,21.0,13.0,19.0
1637299344.0,,,114.1292576,22.28202,114.1291792,22.2820294,114.1292576,22.28202,log,sing,19,,,0.0,8,1.0,22.0,13.0,19.0
1637299405.0,,,114.1292576,22.28202,114.1292648,22.2820137,114.1292576,22.28202,log,sing,19,,,0.0,8,1.0,23.0,13.0,19.0
1637299466.0,,,114.1292576,22.28202,114.1292576,22.2820202,114.1292576,22.28202,air,sing,19,,,0.0,8,1.0,24.0,13.0,19.0
1637299527.0,,,114.1294434,22.28219445,114.1293524,22.2820941,114.1293524,22.2820941,air,sing,19,,,0.0,8,1.0,25.0,13.0,19.0
1637299582.0,,,114.1292576,22.28202,114.1290744,22.2821162,114.1292576,22.28202,log,sing,19,,,0.0,8,1.0,26.0,13.0,19.0
1637299643.0,,,114.1292576,22.28202,114.1293082,22.2820509,114.1292576,22.28202,air,sing,19,,,0.0,8,1.0,27.0,13.0,19.0
1637299703.0,,,114.1296292,22.2823105,114.1292577,22.2820201,114.1296292,22.2823105,air,sing,19,,,0.0,8,1.0,28.0,13.0,19.0
1637299764.0,,,114.1292576,22.28202,114.1294582,22.2821768,114.1292576,22.28202,log,sing,19,,,0.0,8,1.0,29.0,13.0,19.0
1637299825.0,,,114.1292576,22.28202,114.1292525,22.282016,114.1292576,22.28202,air,sing,19,,,0.0,8,1.0,30.0,13.0,19.0
1637299885.0,,,114.1292576,22.28202,114.1292569,22.2820195,114.1292576,22.28202,air,sing,19,,,0.0,8,1.0,31.0,13.0,19.0
1637299946.0,,,114.1292576,22.28202,114.1292613,22.2820174,114.1292576,22.28202,air,sing,19,,,0.0,8,1.0,32.0,13.0,19.0
1637300007.0,,,114.1296292,22.2823105,114.1292563,22.282019,114.1296292,22.2823105,air,sing,19,,,0.0,8,1.0,33.0,13.0,19.0
1637300068.0,,,114.1292576,22.2820784,114.1296782,22.2823478,114.1292576,22.2820784,log,sing,19,,,0.0,8,1.0,34.0,13.0,19.0
1637300128.0,,,114.1288861,22.2820784,114.1288444,22.2820599,114.1288861,22.2820784,air,sing,19,,,0.0,8,1.0,35.0,13.0,19.0
1637300189.0,,,114.1292576,22.28202,114.1291201,22.2820597,114.1292576,22.28202,air,sing,19,,,0.0,8,1.0,36.0,13.0,19.0
1637300245.0,,,114.1292576,22.28202,114.1293405,22.2820798,114.1292576,22.28202,air,sing,19,,,0.0,8,1.0,37.0,13.0,19.0
1637300305.0,,,114.1292576,22.28202,114.1292568,22.2820194,114.1292576,22.28202,air,multi,19,,,0.0,8,1.0,38.0,13.0,19.0
1637300361.0,,,114.1292576,22.28202,114.1292643,22.2820176,114.1292576,22.28202,air,sing,19,,,0.0,8,1.0,39.0,13.0,19.0
1637300422.0,,,114.1288861,22.2820784,114.1290224,22.2820539,114.1288861,22.2820784,log,sing,19,,,0.0,8,1.0,40.0,13.0,19.0
1637300482.0,,,114.1292576,22.2823689,114.1291496,22.2820371,114.1292576,22.2823689,air,sing,19,,,0.0,8,1.0,41.0,13.0,19.0
1637300543.0,,,114.1292576,22.2823689,114.129517,22.2824913,114.1292576,22.2823689,log,sing,19,,,0.0,8,1.0,42.0,13.0,19.0
1637300604.0,,,114.1294434,22.28251415,114.1294892,22.2825713,114.1294892,22.2825713,air,sing,19,,,0.0,8,1.0,43.0,13.0,19.0
1637300664.0,,,114.1292576,22.2823689,114.1293941,22.2824747,114.1292576,22.2823689,log,sing,19,,,0.0,8,1.0,44.0,13.0,19.0
1637300725.0,,,114.1292576,22.2823689,114.1292489,22.2823618,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,0.0,8,1.0,45.0,13.0,19.0
1637300786.0,,,114.1294434,22.28251415,114.1292473,22.2823609,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,46.0,13.0,19.0
1637300846.0,,,114.1294434,22.28251415,114.1294468,22.2825168,114.1294468,22.2825168,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,47.0,13.0,19.0
1637300907.0,,,114.1294434,22.28251415,114.1295209,22.2825747,114.1295209,22.2825747,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,48.0,13.0,19.0
1637300968.0,,,114.1294434,22.28251415,114.1292957,22.2823987,114.1292957,22.2823987,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,49.0,13.0,19.0
1637301028.0,,,114.1292576,22.2823689,114.129517,22.2825717,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,50.0,13.0,19.0
1637301089.0,,,114.1296292,22.2826594,114.1293732,22.2824593,114.1296292,22.2826594,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,51.0,13.0,19.0
1637301144.0,,,114.1296292,22.2826594,114.1295248,22.2825778,114.1296292,22.2826594,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,52.0,13.0,19.0
1637301205.0,,,114.1292576,22.2823689,114.1295439,22.2825928,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,53.0,13.0,19.0
1637301261.0,,,114.1292576,22.2823689,114.1292143,22.282335,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,54.0,13.0,19.0
1637301322.0,,,114.1292576,22.2823689,114.1292706,22.2823791,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,55.0,13.0,19.0
1637301382.0,,,114.1292576,22.2823689,114.1292505,22.2823633,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,56.0,13.0,19.0
1637301443.0,,,114.1292576,22.2823689,114.1292582,22.2823694,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,57.0,13.0,19.0
1637301488.0,,,114.1292576,22.2823689,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,58.0,13.0,19.0
1637301540.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,59.0,13.0,19.0
1637301600.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,0.0,14.0,19.0
1637301660.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,1.0,14.0,19.0
1637301720.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,2.0,14.0,19.0
1637301780.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,3.0,14.0,19.0
1637301840.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,4.0,14.0,19.0
1637301900.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,5.0,14.0,19.0
1637301960.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,6.0,14.0,19.0
1637302020.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,7.0,14.0,19.0
1637302080.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,8.0,14.0,19.0
1637302140.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,9.0,14.0,19.0
1637302200.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,10.0,14.0,19.0
1637302260.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,11.0,14.0,19.0
1637302320.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,12.0,14.0,19.0
1637302380.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,13.0,14.0,19.0
1637302440.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,14.0,14.0,19.0
1637302500.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,15.0,14.0,19.0
1637302560.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,16.0,14.0,19.0
1637302620.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,17.0,14.0,19.0
1637302680.0,,,,,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,18.0,14.0,19.0
1637302778.0,,,114.1292576,22.2823689,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,19.0,14.0,19.0
1637302828.0,,,114.1292576,22.2823689,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,20.0,14.0,19.0
1637302889.0,,,114.1292576,22.2823689,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,21.0,14.0,19.0
1637302944.0,,,114.1292576,22.2823689,114.1293784,22.2824633,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,22.0,14.0,19.0
1637303005.0,,,114.1292576,22.2823689,114.1293664,22.2824539,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,23.0,14.0,19.0
1637303066.0,,,114.1292576,22.2823689,114.1293592,22.2824483,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,24.0,14.0,19.0
1637303121.0,,,114.1292576,22.2823689,114.1292482,22.2823616,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,25.0,14.0,19.0
1637303182.0,,,114.1292576,22.2823689,114.1292574,22.2823687,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,26.0,14.0,19.0
1637303243.0,,,114.1292576,22.2823689,114.1292578,22.282369,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,27.0,14.0,19.0
1637303303.0,,,114.1292576,22.2823689,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,28.0,14.0,19.0
1637303364.0,,,114.1292576,22.2823689,114.1292891,22.2823935,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,29.0,14.0,19.0
1637303424.0,,,114.1292576,22.2823689,114.1294388,22.2825106,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,30.0,14.0,19.0
1637303485.0,,,114.1294434,22.28251415,114.1292406,22.2823556,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,31.0,14.0,19.0
1637303546.0,,,114.1292576,22.2823689,114.1294405,22.2825119,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,32.0,14.0,19.0
1637303607.0,,,114.1292576,22.2823689,114.1292404,22.2823555,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,33.0,14.0,19.0
1637303667.0,,,114.1292576,22.2823689,114.1292575,22.2823688,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,34.0,14.0,19.0
1637303728.0,,,114.1292576,22.2823689,114.1292579,22.2823691,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,35.0,14.0,19.0
1637303789.0,,,114.1294434,22.2823689,114.1292576,22.2823689,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,36.0,14.0,19.0
1637303849.0,,,114.1292576,22.2823689,114.1293857,22.2824623,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,37.0,14.0,19.0
1637303905.0,,,114.1296292,22.2826594,114.1293062,22.2824111,114.12946769999999,22.282535250000002,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,38.0,14.0,19.0
1637303965.0,,,114.1296292,22.2826594,114.1296646,22.2826867,114.1296292,22.2826594,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,39.0,14.0,19.0
1637304021.0,,,114.1296292,22.2826594,114.1296453,22.2826719,114.1296292,22.2826594,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,40.0,14.0,19.0
1637304082.0,,,114.1292576,22.2823689,114.1293267,22.2824229,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,41.0,14.0,19.0
1637304142.0,,,114.1292576,22.2823689,114.1292289,22.2823465,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,42.0,14.0,19.0
1637304203.0,,,114.1292576,22.2823689,114.1295547,22.2826011,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,43.0,14.0,19.0
1637304265.5,,,114.1292576,22.2823689,114.1292374,22.2823531,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,44.0,14.0,19.0
1637304324.0,,,114.1292576,22.2823689,114.1292625,22.2823727,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,45.0,14.0,19.0
1637304385.0,,,114.1292576,22.2823689,114.1292531,22.2823654,114.1292576,22.2823689,air,multi,19,114.129452968714,22.282355397402668,1.0,9,1.0,46.0,14.0,19.0
1637304445.5,,,114.1292576,22.2823689,114.129258,22.2823692,114.1292576,22.2823689,air,multi,19,114.129452968714,22.282355397402668,1.0,9,1.0,47.0,14.0,19.0
1637304506.0,,,114.1292576,22.2823689,114.1293417,22.2824347,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,48.0,14.0,19.0
1637304567.0,,,114.1296292,22.2826594,114.1292526,22.282365,114.1296292,22.2826594,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,49.0,14.0,19.0
1637304628.0,,,114.1292576,22.2823689,114.1294704,22.2825353,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,50.0,14.0,19.0
1637304688.0,,,114.1296292,22.2826594,114.1292477,22.2823612,114.1296292,22.2826594,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,51.0,14.0,19.0
1637304749.0,,,114.1296292,22.2826594,114.1294532,22.2825218,114.1296292,22.2826594,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,52.0,14.0,19.0
1637304804.0,,,114.1292576,22.2823689,114.1295436,22.2825925,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,53.0,14.0,19.0
1637304865.0,,,114.1292576,22.2823689,114.1292101,22.2823318,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,54.0,14.0,19.0
1637304926.0,,,114.1292576,22.2823689,114.1292774,22.2823844,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,55.0,14.0,19.0
1637304981.0,,,114.1292576,22.2823689,114.1292546,22.2823665,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,56.0,14.0,19.0
1637305042.0,,,114.1292576,22.2823689,114.1292604,22.2823711,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,57.0,14.0,19.0
1637305103.0,,,114.1292576,22.2823689,114.1292557,22.2823674,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,58.0,14.0,19.0
1637305163.0,,,114.1296292,22.2826594,114.1292578,22.2823691,114.1296292,22.2826594,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,59.0,14.0,19.0
1637305224.0,,,114.1292576,22.2823689,114.1294504,22.2825196,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,0.0,15.0,19.0
1637305284.0,,,114.1292576,22.2823689,114.1293218,22.2824191,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,1.0,15.0,19.0
1637305345.0,,,114.1296292,22.2826594,114.1295383,22.2825883,114.1296292,22.2826594,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,2.0,15.0,19.0
1637305406.0,,,114.1296292,22.2826594,114.1296711,22.2826922,114.1296292,22.2826594,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,3.0,15.0,19.0
1637305467.0,,,114.1296292,22.2826594,114.1296272,22.2826578,114.1296292,22.2826594,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,4.0,15.0,19.0
1637305527.0,,,114.1296292,22.2826594,114.1296285,22.2826588,114.1296292,22.2826594,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,5.0,15.0,19.0
1637305588.0,,,114.1296292,22.2826594,114.1294492,22.2825187,114.1296292,22.2826594,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,6.0,15.0,19.0
1637305643.0,,,114.1296292,22.2826594,114.1296574,22.2826814,114.1296292,22.2826594,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,7.0,15.0,19.0
1637305705.0,,,114.1296292,22.2826594,114.1296322,22.2826617,114.1296292,22.2826594,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,8.0,15.0,19.0
1637305766.0,,,114.1292576,22.2823689,114.1296325,22.282662,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,9.0,15.0,19.0
1637305826.0,,,114.1294434,22.28251415,114.1293606,22.2824494,114.1293606,22.2824494,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,10.0,15.0,19.0
1637305887.0,,,114.1292576,22.2823689,114.1293405,22.2824337,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,11.0,15.0,19.0
1637305948.0,,,114.1292576,22.2823689,114.1293322,22.2824272,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,12.0,15.0,19.0
1637306008.0,,,114.1292576,22.2823689,114.1292978,22.2824004,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,13.0,15.0,19.0
1637306069.0,,,114.1294434,22.28251415,114.1293363,22.2824304,114.1293363,22.2824304,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,14.0,15.0,19.0
1637306125.0,,,114.1292576,22.2823689,114.129624,22.2826553,114.1294408,22.282512099999998,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,15.0,15.0,19.0
1637306185.0,,,114.1292576,22.2823689,114.1293423,22.2824351,114.1292576,22.2823689,air,multi,19,114.129452968714,22.282355397402668,1.0,9,1.0,16.0,15.0,19.0
1637306241.0,,,114.1292576,22.2823689,114.1292788,22.2823854,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,17.0,15.0,19.0
1637306302.0,,,114.1296292,22.2826594,114.1295533,22.2826001,114.1296292,22.2826594,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,18.0,15.0,19.0
1637306362.0,,,114.1292576,22.2823689,114.1293366,22.2824307,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,19.0,15.0,19.0
1637306423.0,,,114.1294434,22.28251415,114.1294399,22.2825114,114.1294399,22.2825114,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,20.0,15.0,19.0
1637306484.0,,,114.1296292,22.2826594,114.1294365,22.2825087,114.1296292,22.2826594,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,21.0,15.0,19.0
1637306544.0,,,114.1292576,22.2823689,114.1293444,22.2824368,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,22.0,15.0,19.0
1637306605.0,,,114.1296292,22.2826594,114.1293346,22.2824291,114.1296292,22.2826594,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,23.0,15.0,19.0
1637306666.0,,,114.1292576,22.2823689,114.1295534,22.2826001,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,24.0,15.0,19.0
1637306726.0,,,114.1292576,22.2823689,114.129282,22.282388,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,25.0,15.0,19.0
1637306787.0,,,114.1292576,22.2823689,114.1292947,22.2823979,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,26.0,15.0,19.0
1637306847.0,,,114.1292576,22.2823689,114.1293246,22.2824213,114.1292576,22.2823689,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,27.0,15.0,19.0
1637306908.0,,,114.1292576,22.2823689,114.1293428,22.2824355,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,28.0,15.0,19.0
1637306969.0,,,114.1292576,22.2823689,114.1292357,22.2823518,114.1292576,22.2823689,air,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,29.0,15.0,19.0
1637307024.0,,,114.1292576,22.2823689,114.1295828,22.2826231,114.1294202,22.282496000000002,log,sing,19,114.129452968714,22.282355397402668,1.0,9,1.0,30.0,15.0,19.0
